1.034226, 1.034226, 1.034226, 1.034226, 1.034226
0.919312, 0.919312, 0.919312, 0.919312, 0.919312
1.110836, 1.110836, 1.110836, 1.110836, 1.110836
0.995922, 0.995922, 0.995922, 0.995922, 0.995922
1.034226, 1.034226, 1.034226, 1.034226, 1.034226
1.072531, 1.072531, 1.072531, 1.072531, 1.072531
-3.294203, -3.294203, -3.294203, -3.294203, -3.294203
-3.294203, -3.294203, -3.294203, -3.294203, -3.294203
-1.072531, -1.072531, -1.072531, -1.072531, -1.072531
1.800320, 1.800320, 1.800320, 1.800320, 1.800320
7.431108, 7.431108, 7.431108, 7.431108, 7.431108
2.413195, 2.413195, 2.413195, 2.413195, 2.413195
2.336586, 2.336586, 2.336586, 2.336586, 2.336586
1.532187, 1.532187, 1.532187, 1.532187, 1.532187
0.000000, 0.000000, 0.000000, 0.000000, 0.000000
1.647101, 1.647101, 1.647101, 1.647101, 1.647101
0.076609, 0.076609, 0.076609, 0.076609, 0.076609
10.265656, 10.265656, 10.265656, 10.265656, 10.265656
-8.312115, -8.312115, -8.312115, -8.312115, -8.312115
-2.911156, -2.911156, -2.911156, -2.911156, -2.911156
0.536266, 0.536266, 0.536266, 0.536266, 0.536266
0.191523, 0.191523, 0.191523, 0.191523, 0.191523
0.114914, 0.114914, 0.114914, 0.114914, 0.114914
0.229828, 0.229828, 0.229828, 0.229828, 0.229828
0.153219, 0.153219, 0.153219, 0.153219, 0.153219
